year, UKESM1-0-LL, MPI-ESM1-2-LR, NorESM2-MM, CanESM5, CESM2-WACCM, INM-CM4-8, GFDL-ESM4, INM-CM5-0, CNRM-ESM2-1, CMCC-CM2-SR5, NorESM2-LM, TaiESM1, MIROC-ES2L, EC-Earth3-Veg, IPSL-CM6A-LR, ACCESS-ESM1-5
1.959000000000000000e+03, 3.492513122012283781e-04, -1.238960973693679635e-01, 6.577342183986573110e-02, -1.143919322247406029e-01, -1.105296905989612208e-02, -2.048834381742275224e-01, -1.893570186568037939e-01, 2.435852612053882871e-01, -8.244586421291583145e-02, -8.929013347088063379e-02, -1.789523982695178372e-01, -1.410797319034373665e-01, 1.517623772332819809e-01, 1.697945031542340555e-01, 7.262778802361032071e-02, 1.461676099933851558e-01
1.960000000000000000e+03, -2.301626736668563322e-01, -3.503270790114817457e-01, 2.615446361967339525e-02, -1.977093083261498019e-01, -1.088520661387756550e-01, 2.110245161760752886e-02, -1.100152491919485914e-01, 2.580724645214491075e-01, -1.218707186681789040e-01, -1.395961495757589432e-01, -1.944793375892023835e-01, -3.839796453771365248e-01, 8.272373591822120009e-02, 6.058477540341136724e-02, -5.651213909546983286e-03, -1.361210932212264871e-02
1.961000000000000000e+03, 2.197233749698698502e-01, 1.791855565060802569e-01, -1.122302556932954221e-01, 2.165584724268535335e-02, -2.294143552553098986e-02, 1.609404876526893957e-01, -6.342858367416322196e-02, 3.917606353207198633e-01, 3.806157666822038849e-02, 3.871389538651073825e-02, 1.522408552390119678e-02, 8.169660961840244373e-02, 2.774682255781515949e-01, 9.170765076872743060e-02, -8.583844419357002098e-02, 7.326736302973307392e-03
1.962000000000000000e+03, -2.290936449412113718e-01, -1.589680377548568502e-01, -8.226633416524570253e-02, -1.096000752838182241e-01, 2.255861460325562021e-02, 1.355937943901137643e-01, -2.830167568284434609e-01, 4.403631676163782815e-01, 1.944202566302396518e-01, -2.393388173283865321e-03, 1.799906370748243223e-01, 3.614201043141647141e-01, 5.319224466902081061e-02, -1.833202371467034242e-01, 2.044648243814083804e-02, -5.723697442738139018e-02
1.963000000000000000e+03, -1.186593828392619177e-01, 3.948367333413180802e-01, -2.849693537153738521e-03, -1.681386360123277371e-02, 1.542132230683067665e-02, 4.455445560090849355e-01, -2.860622822118955369e-02, 4.361790253963193642e-01, 1.686178924518955957e-01, -1.478516633634772287e-03, 4.490127783806265038e-02, -1.596802717349542489e-01, 1.900630806170384712e-01, -2.846101783066495305e-01, 1.175605959492952157e-02, -3.517837130929177963e-02
1.964000000000000000e+03, 3.172455073802560865e-01, -2.128358938531708100e-01, 9.252213851985009729e-02, -5.649919097681082442e-02, -1.691074884558648461e-01, 4.148242048794986703e-01, -1.312505475258332333e-01, 3.916628466540006959e-01, 2.696881721205107371e-02, 2.033629744444420337e-02, 7.762055653587167370e-02, -3.299438570402444815e-01, 2.444940202791191786e-01, 2.679524289423312888e-02, 2.449525145388223302e-03, -6.963356478990780606e-03
1.965000000000000000e+03, 2.219183805097384166e-02, -1.150245667852524585e-02, 8.316570944430960732e-02, 2.441846085672945976e-01, -7.209440759814688716e-03, 4.464529693950706757e-01, -1.733781189453288962e-01, 3.711649144027935887e-01, 5.935958203196552846e-02, 4.196608015861291729e-01, -4.678879446442547191e-02, -2.630371400306326102e-01, 1.181524957234914713e-01, 1.833324154171993570e-01, -2.360260762926741709e-02, 3.508850106156675974e-02
1.966000000000000000e+03, -2.475597269804928613e-01, 1.790475922993192415e-01, 1.190908043158486924e-02, -3.042937387732231810e-02, -3.024114864114427637e-03, -1.791124888395728698e-02, 8.356113351960636759e-02, 3.928002291794197576e-01, 2.810837781034865313e-03, 1.571444123111764291e-01, -5.709041926553844876e-02, 1.134354208156408139e-01, 1.239761279202334643e-01, -4.905313650257467351e-02, 1.383943944247062185e-01, -9.543656489802042342e-02
1.967000000000000000e+03, -2.825636146882821997e-02, -1.587826777653040811e-01, 8.418901600956656128e-02, -1.292345442559373649e-02, 5.621510346317041412e-02, 1.307123095061113738e-01, -1.670769857876567011e-01, 3.040218528908446016e-01, 1.252627636951491874e-01, -8.063271881327868651e-02, 2.594641594551710343e-03, -1.643959160845261461e-02, 2.591275591169016623e-01, 1.940319639047604072e-01, -1.324056933834407146e-01, 2.100136314351724598e-01
1.968000000000000000e+03, -3.467394332604710645e-03, 3.355663266557502161e-02, 3.258656739759367704e-02, -1.592207543695835781e-01, -1.608653600324084221e-01, 1.401228439390819203e-01, -4.982612293883811883e-02, 8.568322922080606752e-02, 4.766803936405265146e-02, -7.913469492430103003e-02, 1.153222946450815217e-01, -1.235612640281733288e-01, 2.962483872368976145e-01, -3.700596902692593337e-02, -2.899963696458897344e-02, 1.910489333897728570e-01
1.969000000000000000e+03, 4.042174627806833370e-03, 6.707313615764680381e-02, -2.658566428160725678e-02, -1.086806024332002789e-02, -1.461178697412947036e-01, 3.479071222413183256e-02, 1.580739508983700914e-01, 1.835481675815664737e-01, 5.961201024164217155e-02, 2.938959788948307117e-01, 1.711110968631960076e-03, -1.724104750056919544e-01, 1.262408697909087052e-01, -1.543716459792615625e-01, -4.127061172858857707e-02, 1.138823464764872617e-01
1.970000000000000000e+03, 1.489662217098787211e-01, -1.533596928860034812e-02, -3.859710308266992018e-02, -4.663341104253791031e-02, 2.515172408672881887e-02, 1.028563485089614843e-01, -1.224796458885810402e-01, 1.550107705691006477e-01, 1.996738762907203368e-01, 1.729002778807264828e-02, 2.665360887475180796e-02, -7.753979882222161724e-02, 1.838046573839172415e-01, 5.025179593836070352e-02, 2.517365152699911016e-03, 1.822764797302623696e-01
1.971000000000000000e+03, 9.401790703758609868e-02, -1.096422447120977556e-01, 6.040113181107886059e-02, -5.447636703983443213e-02, -1.943525238408261857e-01, 1.468356541336054977e-01, -2.290330108052420488e-01, 2.800495071250934109e-01, -3.537408701428609165e-02, -1.338463305627365096e-01, 1.896513989228647556e-01, -8.182418979474639920e-02, 3.021236091108903676e-01, -3.074805937722058791e-01, 1.666907292878571159e-02, 6.754557294679561230e-02
1.972000000000000000e+03, -8.016626882342128835e-02, -1.326246375449555426e-01, 4.330183392983909252e-02, 1.796702058604938979e-02, -6.545141209077613709e-02, 3.203760565629609758e-01, -2.801892248115463446e-01, 4.211817372815211957e-01, 7.875508007013086453e-02, 2.618192321688723179e-01, -5.513012687430644126e-02, -2.524537353057969558e-01, 6.692091262889993120e-02, 2.177390783237407590e-01, -4.705413400308119942e-02, -8.600979183551975271e-02
1.973000000000000000e+03, 2.119084713031206893e-02, 1.261322989993222121e-01, 1.333258270993769867e-01, 4.647434234642051215e-02, -1.097796944072976649e-01, 5.156647089371824144e-02, -2.186270057377386611e-01, 4.659405768707109430e-01, 7.675986663722884906e-02, 6.872782439618779771e-02, -8.965660299644660769e-02, -2.549113772383720597e-02, 3.247895224442926554e-01, 1.348251535179058880e-01, -9.120573389411254506e-02, 9.179908836072056544e-02
1.974000000000000000e+03, -8.842917189786895019e-03, -7.656982242943055628e-02, -9.193085361803905731e-02, 2.330734772180318576e-02, 1.236947948157841315e-01, 2.065960520857116345e-01, -1.002252735250502569e-01, 3.016037407299237416e-01, 1.914957013949422290e-02, 1.784771012643310839e-01, 4.189347447643230332e-02, -2.215109246994909423e-02, 1.832614455113376339e-01, -5.954102847489594480e-02, 5.302523075775793931e-02, -5.420689121483364403e-02
1.975000000000000000e+03, 2.303970111016583611e-01, -1.955763632902907459e-02, -1.382653171871347786e-01, -3.117130433167926082e-02, 5.217505058466471307e-02, 4.061924283613725928e-01, -8.159527325751046722e-02, 4.097869752731632675e-01, 1.321158378797851751e-01, -8.157646057045503385e-02, 1.026677718460240474e-01, -2.703974293943676721e-01, 7.681122732273033826e-02, 5.334852520671645032e-02, -1.497046240027239371e-02, 1.312043242430495360e-01
1.976000000000000000e+03, -8.213861870050491454e-02, -1.477024206503960678e-02, -1.449026777609232521e-02, 3.614779666756016280e-02, -2.519123582860211333e-02, 1.287331018139781791e-01, -2.603528379011521565e-01, 2.526031407664853790e-01, 1.574733297860890224e-01, -7.330639345163478260e-02, 2.456301893916338075e-01, -1.385441168849966265e-01, 1.965015744795324537e-01, -7.633167784672345579e-02, 2.948421267481798978e-03, 8.946093810266302071e-02
1.977000000000000000e+03, 5.288088816297743106e-02, 1.615276151685499095e-01, 1.951161239171012862e-01, -8.950971800852434990e-03, 2.974704727909959975e-02, 7.198027378253500641e-02, -1.292312267005771287e-01, 3.198253709151586688e-01, 3.573379716853000709e-02, 1.472125823238602249e-01, 3.121081062790631230e-02, 2.139215953312066099e-01, 2.230835959780796129e-01, -2.288766244723887400e-01, -6.529224160437044344e-02, -4.027030359879718927e-03
1.978000000000000000e+03, -1.171851614507276040e-01, 1.625341658522372890e-01, 3.548134151160454303e-02, -4.785117994560119520e-02, 9.112153998009593636e-02, 1.140462440041687120e-01, -2.381886525603846005e-01, 2.758723166130724880e-01, 1.286779705490853909e-01, 6.813025033370788408e-02, -2.044493791089363813e-02, -1.602759536457515344e-01, 2.968751750412637058e-01, 2.374901412189354133e-01, 9.082707149340370212e-02, -1.045013514851287628e-01
1.979000000000000000e+03, -2.009878418703819978e-03, 2.535293252918709439e-01, 4.648522073211928951e-02, 8.171842725075838254e-02, -1.460668684736781686e-01, -1.813864287102969208e-01, -2.730968616270527116e-01, 3.663515507476763355e-01, -2.564526485418786722e-02, -1.016161895749016914e-01, -3.843345158697659275e-02, -2.083520047146365795e-01, 2.901204402560711992e-01, -1.970743940556859974e-01, -2.232691634495582653e-02, -3.775133108405528959e-02
1.980000000000000000e+03, -6.559119147260396299e-02, -1.666451126993409027e-01, 1.815950033014931617e-02, -2.534882909008201110e-02, 2.735467895709136829e-02, 1.662016127116325015e-01, -7.487365540420610338e-03, 4.190545558080726041e-01, 1.532989449243262192e-01, -5.783676137401164152e-02, -7.078455732573334103e-02, -3.582783272706892563e-01, 9.413758679530946638e-02, 2.996900558316307681e-02, -8.417452720810640610e-02, -6.817628345152161595e-02
1.981000000000000000e+03, 1.341320149379185145e-01, -9.827137094920125604e-02, -1.688250331127916226e-02, -6.959596060807324291e-02, -2.382396312190445953e-01, 2.012106996585640573e-01, -3.951195055744878282e-01, 3.427449942666560001e-01, -8.985303195053391534e-02, 3.089382784709354679e-01, -2.191757844923224868e-02, 1.189030947319030503e-03, 1.292141943060907128e-01, -1.568412197752405146e-01, -9.318038450465525313e-02, -3.868234410750209795e-02
1.982000000000000000e+03, 3.983234169418503612e-02, -1.424046146407943747e-01, -6.744858149681456916e-02, -2.276888352983231015e-02, -1.916993225172371751e-01, 1.906863955592053572e-01, -2.348520988524837039e-01, 4.902380393438036110e-01, -5.225782469441659500e-02, 5.225586349488312021e-02, -6.950946180715632250e-02, -6.734266707052911916e-02, 2.645960521960276646e-01, 8.220957041765770620e-03, -2.973362945903193846e-02, -4.069732310950135989e-02
1.983000000000000000e+03, -7.304831876769307675e-02, -1.946216669370351149e-01, -2.509528276634661464e-02, -4.397359634965234548e-02, -1.018833413667188936e-01, 5.573788555351133489e-01, -2.541743306589142604e-01, 7.191680456322706583e-01, -4.058935715302617458e-02, -3.856376525727763793e-01, 3.092096500154467922e-02, -5.638563715113120711e-01, 2.539557776500532826e-01, 5.681184050813601477e-02, 1.132106770659329353e-01, -2.149965941179057538e-01
1.984000000000000000e+03, -1.631793114897682750e-01, -1.828287650884370952e-01, -2.058703587448874606e-01, -1.034821738138210767e-01, -3.051552207701394015e-01, 2.638111236228291023e-01, -4.270192422800335730e-01, 5.486193238148133755e-01, -1.619728089037005547e-01, -3.947088562333335160e-01, -1.407520138246417529e-01, -2.571006243855025741e-01, 1.342283668702964339e-01, -2.660829270471200964e-02, -1.546519204029946602e-02, -1.779210259191232046e-01
1.985000000000000000e+03, 1.124650752612606913e-01, -3.072768901071630254e-01, -1.450814191895410388e-01, 8.020348207777330818e-02, -3.338629237166386154e-01, 1.782461977145033405e-01, -3.180294637876158181e-01, 4.319272713604495606e-01, 2.398651094904598324e-02, -1.267752552779087289e-03, 2.390410689215633280e-02, 2.447920345883794480e-02, 4.259151214620696679e-01, -4.459387157023207704e-02, 3.254684265739461735e-02, 1.774180843629901971e-01
1.986000000000000000e+03, -5.157867381549988833e-02, 1.035830913110386831e-01, -1.109616137783581424e-01, -5.827321335306778760e-03, -2.006118583141994205e-01, 2.278200401811367737e-01, -3.908447999978734710e-01, -7.839043649477384079e-02, -1.787381697743709030e-01, 3.997027956650359704e-01, -2.007552640689105605e-01, -1.766877201258354180e-01, 3.752819064736558352e-01, -5.264219712074978685e-02, 5.676563561937566366e-02, 8.770073430600068554e-02
1.987000000000000000e+03, -4.250531141522970735e-01, -2.758007689398566525e-02, -5.835017478667948315e-02, -5.383249748765569186e-03, -1.518213782421936886e-01, 2.612465443585307301e-01, -3.997387178066827973e-01, 4.901314593716191714e-01, -1.092840426433685543e-02, -3.626592370153480793e-01, -7.922125742490306044e-02, -3.817356672088558223e-01, 2.978340838394531453e-01, -3.612374291237415158e-01, -8.596389377653550212e-02, -3.121169505264704408e-02
1.988000000000000000e+03, -1.192505108879175074e-01, -1.486336228498483236e-01, -2.013476149318386976e-02, 1.079690926325792277e-02, -1.657431214237378991e-01, 4.291133867915870037e-01, -3.700392563025856618e-01, 2.933498311751474574e-01, -4.531090233190887377e-03, -8.479490432466636751e-02, -1.825593199726577645e-02, -1.491180809222254211e-01, 4.041939506306234664e-01, -2.154888290168312792e-01, 1.344821227195913856e-02, -4.366337598695991737e-03
1.989000000000000000e+03, 1.139732506782027976e-01, -2.732776584883012116e-01, -1.668861606037235490e-01, -1.133965435079020007e-01, -1.144493560695290096e-01, 4.664257032454929286e-01, -3.662567900643038388e-01, 1.898738260171917713e-01, -1.527335774427974191e-01, 1.307740906544583026e-01, -1.972315875447248623e-01, -1.684938093553345340e-01, 2.780479096815919871e-01, -3.660528290222287429e-01, -7.089734883815329569e-02, -2.494394190605398187e-01
1.990000000000000000e+03, -2.321216978635196326e-01, 1.227873365295109424e-02, -3.033898582407684175e-01, -4.495229710991001382e-02, -1.737326328863798841e-01, 3.676933471274494436e-01, -3.558330799982177273e-01, 8.790560845758864372e-02, -7.056754288335012615e-02, -1.673244351124630047e-01, -2.407314204735095109e-01, -2.752602848870188204e-02, 3.029891601000853640e-01, -7.514757563345546287e-02, 1.320921141300196167e-01, -2.129502296389281304e-02
1.991000000000000000e+03, -1.277827336120116175e-01, -2.237082408762776919e-01, 1.102296658269598800e-01, -1.832717895451338452e-01, -8.091512214514734458e-02, 4.088449501468193192e-01, -3.398559053704534594e-01, 4.577175967759277153e-01, 2.512320569414310256e-01, -2.092030813292322378e-01, 2.527944991315095660e-02, 1.043103054124658868e-01, 4.416127148105512545e-01, 2.973058539339580864e-01, 8.819646603351091740e-03, 1.672367056585251088e-01
1.992000000000000000e+03, 6.740196913519137800e-02, 3.051235249467814520e-02, 1.858470655471139710e-01, 1.562944778263683845e-02, 1.535514843662079965e-01, 8.501707891186732757e-01, -4.099970509179307609e-01, 8.202837620512856143e-01, 2.668670493020020018e-01, 3.333131592388661746e-01, -3.434546399940944378e-02, -5.843032800132399313e-02, 5.034385163886706538e-01, 1.011847623946834501e-01, 2.752594581357797540e-02, 2.400829862374776191e-01
1.993000000000000000e+03, -1.148120364629522973e-02, 7.738756412931795114e-02, 1.573980923933041842e-01, -4.618840932238026283e-03, 2.469207541478806445e-01, 6.938010153591602780e-01, -3.344958740396030694e-01, 7.460655196872296724e-01, 1.636311620627981245e-01, 1.247763653263496975e-01, 1.013506751142415202e-01, -1.982160273947029261e-01, 6.428762963609434555e-01, -2.023233384022116998e-01, 1.043775569457497249e-01, 9.197384883249427878e-02
1.994000000000000000e+03, 2.310106617220005279e-02, -3.726037178412023448e-02, -1.859040213585872736e-01, 2.896215627775721585e-02, 1.357896578234810969e-01, 4.928785233742167815e-01, -1.461317450474482749e-01, 4.780240395573223666e-01, 2.664316636199719479e-01, 5.216229838034297517e-03, 1.747626256121673771e-01, -1.383725126349040768e-01, 5.775263103951702170e-01, -2.973665014874908238e-02, -1.230207376855015078e-02, 9.358590070278068052e-02
1.995000000000000000e+03, -1.130370570607804395e-02, 6.743275936713970242e-02, 4.537261622738372052e-02, 2.522765780313962827e-02, -7.647997928062887085e-02, 5.061889873678045992e-01, -2.517413208994977447e-01, 3.682612833048623524e-01, 2.794875748884153577e-01, 1.444271563971265548e-01, 7.193887916204110000e-02, 3.680845825347022204e-01, 5.453081533856105612e-01, -1.421699319210201762e-01, 9.111676979144103794e-02, 1.252675553109550144e-01
1.996000000000000000e+03, -1.408313448838400053e-02, -8.690573601483783661e-02, -2.300968067931033825e-02, 8.282692582020814709e-02, 5.991213733359049276e-02, 3.683743161752429662e-01, -8.712180158869495261e-02, 2.739630297111350088e-01, 1.922794694800408211e-01, 3.426628221830385623e-01, -3.663781009340441597e-02, -9.428615569554807396e-02, 6.755177482224501428e-01, 2.969259123030661973e-01, 8.854841576105806911e-02, -5.380514007215007888e-02
1.997000000000000000e+03, 1.226885750730969393e-01, 8.314451868070328600e-02, 4.243608902804515276e-02, -1.592635626428698103e-01, -7.291247190527218314e-02, 1.770027139475953137e-01, 1.775951929760636802e-02, 3.804510654671101610e-01, 2.197146099623207560e-01, -1.038621644828090912e-01, 7.486498343087491514e-02, 1.286449292984741428e-02, 5.414386953840676364e-01, 1.042564529027567161e-01, 1.736151815240542240e-01, 5.246182056747192984e-02
1.998000000000000000e+03, -1.277413695781320566e-02, -1.370713452765666418e-01, 3.457562333508363839e-01, 1.676423208492344996e-01, -1.628003437606477810e-01, 3.355637407801692063e-01, -1.216871488619338387e-01, 4.485304422797490864e-01, 3.078338139921785732e-01, -2.707971759871578010e-01, -2.257223889329630433e-04, 2.592231423056018946e-01, 3.198379413956509154e-01, -1.875486010751420685e-01, -5.450352054523416312e-02, -1.449718509676753975e-01
1.999000000000000000e+03, 7.231490433920682859e-02, 4.423130222595906269e-01, 2.782077318510304265e-01, 9.902252239042316773e-02, 4.562638765514018951e-02, 4.692016887389890978e-01, -3.368133476434768681e-01, 4.895194116418409291e-01, 2.730664075959522430e-01, 7.560409013785440724e-01, 2.726652444177878887e-01, -1.707355114365052273e-01, 6.474324154011437127e-01, 1.527919984417688837e-01, 1.384886884292482225e-02, -7.645131700447141410e-02
2.000000000000000000e+03, 1.915056407015961470e-01, -1.839831313282070946e-01, 1.018158064637866844e-01, 4.191020185597604808e-02, -4.507358260824324836e-02, 4.420914461738615908e-01, 9.906186844888126286e-02, 3.834024184357892606e-01, 4.462509922032000254e-01, 2.056668645053184030e-01, -3.962660284952248396e-02, -1.595169213998251859e-02, 4.704229097825224359e-01, 7.006621664675699579e-02, 9.269828670586556518e-02, 3.384935470618306158e-02
2.001000000000000000e+03, 1.190543363092077395e-01, 1.187750152847926871e-01, 2.131156880167395934e-02, -8.441722074666084541e-02, 7.401338775124821634e-02, 2.838344663618074248e-01, -5.820285970672810505e-01, 4.448886130175034870e-01, 1.234767775773953913e-01, -2.370044087016554557e-01, 1.174104537976468771e-01, -1.399421157084453603e-03, 4.902637405164632645e-01, -1.199786620360725892e-01, 1.634916689724812133e-01, 1.592141266627747700e-02
2.002000000000000000e+03, -2.003697153152547705e-01, 6.564701453650111096e-02, 2.005384172317404290e-01, 6.229656141275091014e-02, 3.957172365360298733e-02, 7.324135159564583164e-01, 9.804183357727520864e-02, 6.110867107951390986e-01, 3.128837129480276924e-01, 4.853022404198700096e-02, 3.663288805778923130e-01, 6.712848585564704096e-02, 6.141065407847449142e-01, 1.288135097292243680e-01, 2.070681970720012963e-02, -5.330133058062206525e-02
2.003000000000000000e+03, 3.002977112630616369e-02, -1.539044211313423671e-01, 1.433690932379839134e-01, 1.945505961129996575e-01, 2.452863815128084879e-01, 7.694854771631994828e-01, -2.634863750057323539e-01, 2.889640530023456777e-01, 2.107669883382832787e-01, 2.715250005777964694e-03, 2.580163345364610561e-01, -3.339805817049310011e-01, 3.105203515811291171e-01, 7.254535614798698386e-03, 1.674428439173231697e-01, -2.778562888353262872e-02
2.004000000000000000e+03, 2.451777677359653074e-01, 1.461778495830184654e-01, -2.854771559093687849e-01, 1.279080308129985355e-01, -2.065651192871386099e-01, 5.356951364258013548e-01, -5.083746738728374126e-01, 3.246709708030439123e-01, 3.964397951895717864e-02, 5.949747695558168514e-01, -9.726058448267903278e-02, 2.521425692597686341e-01, 1.517976394178058019e-01, -2.224995102830229776e-01, 1.146799697756522296e-01, -2.918918187658494645e-01
2.005000000000000000e+03, 3.517208098788843912e-02, 7.095439556660819436e-02, -6.885784226665721264e-02, -1.260823662196294270e-01, 1.544026717064764798e-01, 6.033952119508864120e-01, -3.584352467464727021e-02, 4.454904917340028470e-01, 2.552019836817557286e-01, 2.282879521163379555e-01, -3.138263413449558781e-02, 2.588921031113894933e-01, 6.885555102407954209e-01, -8.896907531911162070e-02, 1.123043261851623398e-01, -5.914836895505588138e-02
2.006000000000000000e+03, 3.767221649545353379e-02, 3.980257846539172334e-02, 1.458862689308461358e-01, -2.328531642755551564e-02, 1.246173412660101232e-01, 4.181518257355057444e-01, -2.567604635669626118e-03, 4.194863147616942345e-01, 3.592531680652333859e-01, -3.120111123947039711e-01, 2.011798298493336912e-01, 4.157377826932038764e-03, 5.472802241113000621e-01, 1.209058979192534529e-02, 6.672348350813564477e-02, 1.641953891114616149e-01
2.007000000000000000e+03, 1.084305816893369051e-01, 2.887171472719277654e-01, 2.596623362110958011e-01, 8.639470588525996475e-02, -4.132119093218996481e-02, 6.745387706126950711e-01, -4.304357404883055876e-02, 4.639011791760984105e-01, 1.426571960279882090e-01, 2.156819331061584910e-01, 3.814956389806060111e-01, -7.773415698116190042e-02, 5.493402339283657287e-01, 3.443160570000907139e-01, 2.076157898557889347e-01, 1.311802098253753990e-01
2.008000000000000000e+03, -3.138112761574902293e-02, 2.341968765685928655e-01, 3.885936162061572885e-01, 2.074011870625180054e-01, -5.264968062290816680e-02, 4.916260885834511929e-01, -1.344995314803592440e-02, 6.977495126631937383e-01, 2.008240682000309585e-01, 2.745685318024350119e-01, 8.030510336002398553e-02, -2.373824338396846728e-02, 4.916811109915643629e-01, 7.276468049974790797e-02, 1.232232592425263340e-01, 9.070054567807091239e-02
2.009000000000000000e+03, 4.953919869069258602e-02, 2.364391570783766147e-02, 1.023636713284293703e-01, 2.226357259045741097e-02, 3.694965895761008479e-02, 3.970652487777456274e-01, -2.255829915052517121e-01, 2.762449543437701105e-01, 2.469600084629728354e-01, 3.348309146420111460e-01, 2.545659788453864120e-02, 2.152844383616642765e-01, 6.315385183042637740e-01, 2.438694035109975344e-01, -2.116410549399825453e-02, 2.312538469726697077e-01
2.010000000000000000e+03, -5.701649179358288938e-02, 2.826452670506184317e-01, 1.764499983643386671e-01, -4.441764465246141741e-02, 1.491914603833216502e-01, 4.784358612806248190e-01, -3.104340542454678276e-02, 5.798887193886206326e-01, 9.256733903642623551e-02, 7.268849966950444164e-03, 3.105040574380242835e-01, 6.944895262828834626e-02, 3.913582919827972573e-01, -2.463600200847708144e-01, 1.149598831014521511e-01, -8.439489453330954738e-02
2.011000000000000000e+03, -2.321243232710882287e-01, -8.066482107990692596e-02, 1.329546561803695015e-01, 9.363526574956614057e-03, 2.024333683576242382e-01, 5.015967357291488682e-01, -2.866472082328090920e-01, 3.328068449042035915e-01, 2.902293491688290317e-01, 5.582626221414863643e-01, 9.286232595363461129e-02, 2.252168602471147502e-02, 5.149852695969078242e-01, -3.752708507626863477e-01, 2.075021468300687344e-01, -1.240215349546725798e-01
2.012000000000000000e+03, 2.817655531873434760e-01, 1.336088326075408061e-01, 4.039559181476280458e-01, 9.171880834777276781e-02, 1.522381641996155832e-01, 6.553393488785643761e-01, -2.124440210766500581e-01, -1.551416929264209654e-01, 2.130328382811205457e-01, -6.326629553034761322e-02, 7.913407955801889104e-02, 6.276362958377541823e-02, 5.415290678223763088e-01, 4.825482993678796295e-01, 3.070284312886604750e-01, -2.333509204274938215e-02
2.013000000000000000e+03, 2.297633059458961124e-01, 2.351522941271628753e-01, 1.526669610001223365e-01, -4.356807953807925043e-02, 4.956791181569836918e-02, 9.024479814799482025e-01, 7.699333404962613314e-02, 2.032976957741448876e-01, 3.432106183897956075e-01, 5.402875608435722503e-03, 2.187524981329313500e-01, 1.728195288503711347e-01, 1.488315550092093598e-01, 1.855197594580548504e-01, 8.771799588302642281e-02, -3.014699543627679529e-02
2.014000000000000000e+03, -4.287913764756250828e-02, 8.151373081573534685e-02, 6.826962020143943766e-02, 7.572096997732394308e-02, -4.282864637787118373e-02, 6.602266424450825566e-01, 1.010276053968168532e-02, 3.528847052845622279e-01, 2.379073027836575982e-01, 5.845719798813816537e-01, 4.037181347033320100e-01, 2.266174237328789920e-01, 4.392735279459913378e-01, -1.327526521100586832e-01, 2.333588236402389937e-01, 5.268132633367109130e-02
